,id,name,type,requester,owners,description,is_completed,created_at,started_at,updated_at,moved_at,completed_at,estimate,is_blocked,is_a_blocker,labels,tasks,state,epic_id,epic,project_id,project,utc_offset,SAFe Team Label
41,881,Capture FNOL Loss Data when no Policy Match is Found,feature,alex.nesterov@britecore.com,alex.nesterov@britecore.com,"User Story
========
As the Insurance Company Representative, I want to be able to capture basic First Notice of Loss information when no corresponding policy is found so that the Adjuster can determine if the claim is valid or not based on other sources (e.g. treaty, contract, legacy policy, etc.).

Description
=========
 Notes
 --------

  * Useful external references
   * [Google It!](http://www.google.com ""Google Home"")",,2018/02/20 5:23:42,,2018/05/10 5:44:23,2018/02/20 5:23:42,,,FALSE,FALSE,"BriteClaims_FNOL
BriteClaims_FNOL_3.2
BriteClaims_Deprecate
BriteClaims
BriteClaims_MVP",,Unscheduled,845,BriteClaims - First Notice of Loss (FNOL)- OLD,844,BriteClaims,-5:00:00,Claims
42,882,Configurable Rules for Flagging Claims for No Coverage Match Review,feature,alex.nesterov@britecore.com,alex.nesterov@britecore.com,"User Story
========
As the Insurer, I want to be able to configure the Platform to automatically mark claims for no coverage match review based on a comparison of loss to policy information so that an that Platform minimizes the need for Adjuster intervention when a claim is made that is outside of the perils covered by the policy based on the date and time of loss and rule based rejection could be figured.

Description
=========
 Notes
 --------

  * Useful external references
   * [Google It!](http://www.google.com ""Google Home"")",,2018/02/20 5:23:42,,2018/03/29 5:44:33,2018/02/20 5:23:42,,,FALSE,FALSE,"BriteClaims_FNOL
BriteClaims_RES_3.1
BriteClaims
BriteClaims_FNOL_3.19",,Unscheduled,845,BriteClaims - First Notice of Loss (FNOL)- OLD,844,BriteClaims,-5:00:00,Claims
43,935,Adjust Claim Type during Claim Lifecycle as Loss Facts Develop,feature,alex.nesterov@britecore.com,alex.nesterov@britecore.com,System must automatically determine the type of claim throughout the claim life cycle and alert the adjuster that a loss cause change may be required.,,2018/02/20 7:33:11,,2018/03/06 12:52:41,2018/02/20 7:33:11,,,FALSE,FALSE,"BriteClaims
BriteClaims_Claim_Management",,Unscheduled,909,BriteClaims - Claim Management,844,BriteClaims,-5:00:00,Claims
44,936,Automated Complexity Assignment Based on Loss Facts,feature,alex.nesterov@britecore.com,alex.nesterov@britecore.com,System must run rules to assign a complexity based on loss facts in the claim.,,2018/02/20 7:33:11,,2018/03/04 15:01:41,2018/02/20 7:33:11,,,FALSE,FALSE,"BriteClaims_Segmentation_and_Assignment
BriteClaims
BriteClaims_Claim_Management
BriteClaims_FNOL_3.20",,Unscheduled,909,BriteClaims - Claim Management,844,BriteClaims,-5:00:00,Claims
45,937,Use Claim Data and Predictive Analytics to Change Claim Assignment and Determine the Next Best Action with Workflow/Tasks,feature,alex.nesterov@britecore.com,alex.nesterov@britecore.com,System must automatically trigger subsequent segmentation when claim data is updated so that the next right steps are taken and the next right people are assigned to the appropriate coverage(s).,,2018/02/20 7:33:11,,2018/03/04 15:01:41,2018/02/20 7:33:11,,,FALSE,FALSE,"BriteClaims_Segmentation_and_Assignment
BriteClaims
BriteClaims_Claim_Management
BriteClaims_FNOL_3.20
BriteClaims_Tasks",,Unscheduled,909,BriteClaims - Claim Management,844,BriteClaims,-5:00:00,Claims
46,938,Assign External Vendors,feature,alex.nesterov@britecore.com,alex.nesterov@britecore.com,"User Story
========

As the Adjuster, I want to be able to assign third party suppliers to a claim so that my client can get the repairs that are need.

Description
=========
 Notes
 --------

  * Useful external references
   * [Google It!](http://www.google.com ""Google Home"")",,2018/02/20 7:33:11,,2018/04/19 2:27:24,2018/02/20 7:33:11,,,FALSE,FALSE,"BriteClaims_SAL_3.12
BriteClaims
BriteClaims_MVP
BriteClaims_Claim_Management",,Unscheduled,909,BriteClaims - Claim Management,844,BriteClaims,-5:00:00,Claims
47,940,Notification of Assignment or Re-Assignment of a Claim,feature,alex.nesterov@britecore.com,alex.nesterov@britecore.com,System must provide ability to automatically and manually notify newly assigned individual or team of the reassigned claim/coverage.,,2018/02/20 7:33:12,,2018/03/04 15:15:21,2018/02/20 7:33:12,,,FALSE,FALSE,"BriteClaims_FNOL_3.25
BriteClaims_Segmentation_and_Assignment
BriteClaims
BriteClaims_Claim_Management",,Unscheduled,909,BriteClaims - Claim Management,844,BriteClaims,-5:00:00,Claims
48,941,Transfer Tasks,feature,alex.nesterov@britecore.com,alex.nesterov@britecore.com,"User Story
========

As the Insurer, when I reassign a coverage I want the tasks to also be reassigned to the new Adjuster so that we insure that the Customer journey and regulatory compliance are both satisfied.

Description
=========
 Notes
 --------

  * Useful external references
   * [Google It!](http://www.google.com ""Google Home"")",,2018/02/20 7:33:12,,2018/04/18 22:45:42,2018/02/20 7:33:12,,,FALSE,FALSE,"BriteClaims
BriteClaims_MVP
BriteClaims_Claim_Management
BriteClaims_Tasks",,Unscheduled,909,BriteClaims - Claim Management,844,BriteClaims,-5:00:00,Claims
49,942,Bulk Reassignment,feature,alex.nesterov@britecore.com,alex.nesterov@britecore.com,"User Story
========

As the Insurer, I want to reassign claims when an Adjuster is unavailable so that our Customer receives the service excellence they deserve.

Description
=========
 Notes
 --------

  * Useful external references
   * [Google It!](http://www.google.com ""Google Home"")",,2018/02/20 7:33:12,,2018/04/18 22:45:30,2018/02/20 7:33:12,,,FALSE,FALSE,"BriteClaims
BriteClaims_MVP
BriteClaims_Claim_Management",,Unscheduled,909,BriteClaims - Claim Management,844,BriteClaims,-5:00:00,Claims
50,943,Straight Through Processing and Low-Touch Claims,feature,alex.nesterov@britecore.com,alex.nesterov@britecore.com,System must provide ability to process the straight through processing of claims or highly automate low touch claims.,,2018/02/20 7:33:12,,2018/02/20 7:37:17,2018/02/20 7:33:12,,,FALSE,FALSE,"BriteClaims
BriteClaims_Claim_Management",,Unscheduled,909,BriteClaims - Claim Management,844,BriteClaims,-5:00:00,Claims
51,944,"Workflow Based on Claim Type, Segmentation and Adjustor Experience",feature,alex.nesterov@britecore.com,alex.nesterov@britecore.com,System must utilize event & rules-based processing and identify the sequence and the duration of the tasks to be performed according to claim segment and other facts about the claim/coverage.,,2018/02/20 7:33:12,,2018/03/01 5:30:41,2018/02/20 7:33:12,,,FALSE,FALSE,"BriteClaims
BriteClaims_Claim_Management
BriteClaims_Tasks",,Unscheduled,909,BriteClaims - Claim Management,844,BriteClaims,-5:00:00,Claims
52,945,Suggest Coverage,feature,alex.nesterov@britecore.com,alex.nesterov@britecore.com,"User Story
========

As the Insurer, I want the Platform to notify the Adjuster when a coverage exists so that the Insured receives the benefits they are entitled to under the policy.

Description
=========
 Notes
 --------

  * Useful external references
   * [Google It!](http://www.google.com ""Google Home"")",,2018/02/20 7:33:12,,2018/04/18 22:45:20,2018/02/20 7:33:12,,,FALSE,FALSE,"BriteClaims
BriteClaims_PAY_3.4
BriteClaims_MVP
BriteClaims_Claim_Management",,Unscheduled,909,BriteClaims - Claim Management,844,BriteClaims,-5:00:00,Claims
53,947,Review Policy Changes that Affect Coverages,feature,alex.nesterov@britecore.com,alex.nesterov@britecore.com,"User Story
========
As the Adjuster, I want the Platform to let me review the policy and it's endorsements so that I can check the policy and it's details and verify that the loss is covered.

Description
=========
 Notes
 --------

  * Useful external references
   * [Google It!](http://www.google.com ""Google Home"")",,2018/02/20 7:33:13,,2018/05/15 3:59:24,2018/02/20 7:33:13,,,FALSE,FALSE,"BriteClaims
BriteClaims_Current
BriteClaims_MVP
BriteClaims_Claim_Management",,Unscheduled,3175,BriteClaims - Claim Management,844,BriteClaims,-5:00:00,Claims
54,948,Scheduled Items,feature,alex.nesterov@britecore.com,alex.nesterov@britecore.com,"User Story
========

As the Adjuster, I want to be able to select from a list of scheduled items so that I can make sure that our Customer receives the  full value that is covered in the event of a claim.

Description
=========
 Notes
 --------

  * Useful external references
   * [Google It!](http://www.google.com ""Google Home"")",,2018/02/20 7:33:13,,2018/04/18 22:45:06,2018/02/20 7:33:13,,,FALSE,FALSE,"BriteClaims
BriteClaims_MVP
BriteClaims_Claim_Management",,Unscheduled,909,BriteClaims - Claim Management,844,BriteClaims,-5:00:00,Claims
55,949,Mark a Note as External (Alex-Draft),feature,alex.nesterov@britecore.com,alex.nesterov@britecore.com,"User Story
========

As the Adjuster, I want to mark a note as external and attach a document so that my customer is informed.

Description
=========
 Notes
 --------

  * Useful external references
   * [Google It!](http://www.google.com ""Google Home"")",,2018/02/20 7:33:13,,2018/07/30 17:24:17,2018/02/20 7:33:13,,,FALSE,FALSE,"BriteClaims_Augusta
BriteClaims_V10.0
BriteClaims
BriteClaims_MVP
BriteClaims_Claim_Management",[ ] Mo- this is an Old Story and needs to be revamped based on our new vision,Unscheduled,3173,Dependent Feature - Notepad Module (Draft),844,BriteClaims,-5:00:00,Claims
56,950,Claim Rejection Based on Configurable Rules,feature,alex.nesterov@britecore.com,alex.nesterov@britecore.com,System must provide the ability to reject the claim and/or specific coverages/claimants,,2018/02/20 7:33:13,,2018/02/26 11:40:37,2018/02/20 7:33:13,,,FALSE,FALSE,"BriteClaims
BriteClaims_Claim_Management",,Unscheduled,909,BriteClaims - Claim Management,844,BriteClaims,-5:00:00,Claims
57,951,Workflows/Tasks Based on Different Jurisdictional Requirements,feature,alex.nesterov@britecore.com,alex.nesterov@britecore.com,System must provide an adjuster workflow based on jurisdiction. Ensure that tasks are dated to meet legal requirements and capture all correspondence as part of notes.,,2018/02/20 7:33:13,,2018/02/27 0:37:53,2018/02/20 7:33:13,,,FALSE,FALSE,"BriteClaims
BriteClaims_Claim_Management
BriteClaims_Tasks",,Unscheduled,909,BriteClaims - Claim Management,844,BriteClaims,-5:00:00,Claims
58,952,Ability to Minimize Losses by Providing Coverage Services as Quickly as Possible,feature,alex.nesterov@britecore.com,alex.nesterov@britecore.com,"System must provide ability to offer service by preferred providers by geo-location to the person(s) being contacted i.e. priority auto repairs, rental car companies, emergency home repairs, etc.",,2018/02/20 7:33:13,,2018/02/20 7:37:18,2018/02/20 7:33:13,,,FALSE,FALSE,"BriteClaims
BriteClaims_Claim_Management",,Unscheduled,909,BriteClaims - Claim Management,844,BriteClaims,-5:00:00,Claims
59,953,Workflow to Request Relevant Documentation,feature,alex.nesterov@britecore.com,alex.nesterov@britecore.com,"System must provide workflow tasks to request and store any photos, police reports, eyewitness accounts, medical reports, etc.",,2018/02/20 7:33:14,,2018/02/27 0:37:53,2018/02/20 7:33:14,,,FALSE,FALSE,"BriteClaims
BriteClaims_Claim_Management
BriteClaims_Tasks",,Unscheduled,909,BriteClaims - Claim Management,844,BriteClaims,-5:00:00,Claims
60,954,Capture Liability Percentages,feature,alex.nesterov@britecore.com,alex.nesterov@britecore.com,"User Story
========

As the Adjuster, I want to document the financial liability incurred by the Insurer so that we can recoup monies from other responsible parties.

Description
=========
 Notes
 --------

  * Useful external references
   * [Google It!](http://www.google.com ""Google Home"")",,2018/02/20 7:33:14,,2018/04/18 22:44:47,2018/02/20 7:33:14,,,FALSE,FALSE,"BriteClaims
BriteClaims_MVP
BriteClaims_Claim_Management
BriteClaims_SUB_3.2",,Unscheduled,909,BriteClaims - Claim Management,844,BriteClaims,-5:00:00,Claims
61,955,Capture Loss Information at the Claim and Coverage Level,feature,alex.nesterov@britecore.com,alex.nesterov@britecore.com,"User Story
========
As the Adjuster, I want to be able to detail information at the claim and coverage level and associate contacts with each so that I can properly investigate the loss.

Description
=========
 Notes
 --------

  * Useful external references
   * [Google It!](http://www.google.com ""Google Home"")",,2018/02/20 7:33:14,,2018/05/16 6:39:55,2018/02/20 7:33:14,,,FALSE,FALSE,"BriteClaims_Augusta
BriteClaims
BriteClaims_Current
BriteClaims_Claim_Management",,Unscheduled,3175,BriteClaims - Claim Management,844,BriteClaims,-5:00:00,Claims
62,956,Standard Claims Correspondence,feature,alex.nesterov@britecore.com,alex.nesterov@britecore.com,"User Story
========
As the Adjuster, I want the Platform to prompt me to complete letters and forms from an inventory of standard letters and forms so that I can so that the Insurer meets regulatory requirements without me having to look them up and our customer is constantly informed in a consistent manner.

Description
=========
 Notes
 --------

  * Useful external references
   * [Google It!](http://www.google.com ""Google Home"")",,2018/02/20 7:33:14,,2018/05/18 6:31:47,2018/02/20 7:33:14,,,FALSE,FALSE,"BriteClaims_PAY_3.16
BriteClaims_Customer_Journey
BriteClaims_SUB_3.1
BriteClaims_Augusta
BriteClaims_PAY_3.13
BriteClaims_INV_PAY_3.21
BriteClaims_SAL_3.16
BriteClaims_PAY_3.11
BriteClaims
BriteClaims_Current
BriteClaims_MVP
BriteClaims_Claim_Management
BriteClaims_INV_PAY_3.26
BriteClaims_PAY_3.25
BriteClaims_INV_PAY_3.10
BriteClaims_PAY_3.35
BriteClaims_SUB_3.9",,Unscheduled,3176,Dependent Feature - Forms & Correspondence,844,BriteClaims,-5:00:00,Claims
